id,original_text,aspect_term,aspect_category,similarity,matched_opinions,total_weight,sentiment_prob,context_phrase,opinion_count
312,Syukur lembar C6 sudah di tangan. Tidak sabar mau colok matanya Ahok. #PilkadaDKI2017,lembar,Agus-Sylvi,0.0,syukur,5.0,"[0.9804, 0.0098, 0.0098]",syukur lembar c6,1
312,Syukur lembar C6 sudah di tangan. Tidak sabar mau colok matanya Ahok. #PilkadaDKI2017,ahok,Ahok-Djarot,0.4602,mata,2.0,"[0.9524, 0.0238, 0.0238]",nya ahok .,1
312,Syukur lembar C6 sudah di tangan. Tidak sabar mau colok matanya Ahok. #PilkadaDKI2017,c6,Agus-Sylvi,0.0,syukur,5.0,"[0.9804, 0.0098, 0.0098]",lembar c6 sudah,1
314,#Sembako itu kan rejeki #ahoker kasihan mereka yang sudah dukung #ahokdjarot tapi tidak dapat #sembako . #pilkadadki2017.,#ahoker,Agus-Sylvi,0.0,rejeki,4.0,"[0.9756, 0.0122, 0.0122]",rejeki #ahoker kasihan,1
314,#Sembako itu kan rejeki #ahoker kasihan mereka yang sudah dukung #ahokdjarot tapi tidak dapat #sembako . #pilkadadki2017.,#pilkadadki2017,Agus-Sylvi,0.0,rejeki,4.0,"[0.9756, 0.0122, 0.0122]",. #pilkadadki2017 .,1
314,#Sembako itu kan rejeki #ahoker kasihan mereka yang sudah dukung #ahokdjarot tapi tidak dapat #sembako . #pilkadadki2017.,#sembako,Agus-Sylvi,0.0,"dukung,rejeki",0.0,"[0.0, 1.0, 0.0]",#sembako itu,2
314,#Sembako itu kan rejeki #ahoker kasihan mereka yang sudah dukung #ahokdjarot tapi tidak dapat #sembako . #pilkadadki2017.,#ahokdjarot,Agus-Sylvi,0.0,dukung,-4.0,"[0.0122, 0.0122, 0.9756]",dukung #ahokdjarot tapi,1
315,Ahokers tukang plintir...lihat nehh!! @basuki_btp @AhokDjarot @WagubDKI @VivaRevolusi @tempodotco @republikaonline #PilkadaDki2017,plintir...lihat,Agus-Sylvi,0.0,tukang,-2.0,"[0.0238, 0.0238, 0.9524]",tukang plintir...lihat nehh,1
316,#SelamatHariSembako kepada warga #Jakarta yang merayakannya. Terima sembakonya jangan pilih pemberinya. #pilkadadki2017 @GunRomli @sahaL_AS,pemberi,Agus-Sylvi,0.0,pilih,2.0,"[0.9524, 0.0238, 0.0238]",pilih pemberi nya,1
316,#SelamatHariSembako kepada warga #Jakarta yang merayakannya. Terima sembakonya jangan pilih pemberinya. #pilkadadki2017 @GunRomli @sahaL_AS,terima,Agus-Sylvi,0.0,pilih,2.0,"[0.9524, 0.0238, 0.0238]",terima sembako,1
317,Tidak rumit membedakan antara yang hitam dan putih dalam #PilkadaDKI2017 Sangat jelas siapa yang paling doyan gaduh,#pilkadadki2017,Agus-Sylvi,0.0,hitam,4.0,"[0.9756, 0.0122, 0.0122]",dalam #pilkadadki2017 sangat,1
318,Harus dan pasti Gubernur baru... Yang lama udah bosan #pilkadadki2017,gubernur,Anies-Sandi,0.317,harus,-5.0,"[0.0098, 0.0098, 0.9804]",pasti gubernur baru.,1
318,Harus dan pasti Gubernur baru... Yang lama udah bosan #pilkadadki2017,#pilkadadki2017,Agus-Sylvi,0.0,udah,-3.3,"[0.0147, 0.0147, 0.9706]",bosan #pilkadadki2017,0
319,Kalau saya warga DKI maka saya akan ikut pesan Rasulullah SAW untuk menyerahkan segala sesuatu pada ahlinya. #pilkadadki2017 cc @PartaiSocm,rasulullah,Agus-Sylvi,0.0,pesan,2.0,"[0.9524, 0.0238, 0.0238]",pesan rasulullah saw,1
319,Kalau saya warga DKI maka saya akan ikut pesan Rasulullah SAW untuk menyerahkan segala sesuatu pada ahlinya. #pilkadadki2017 cc @PartaiSocm,warga,Agus-Sylvi,0.0,ikut,-3.0,"[0.0161, 0.0161, 0.9677]",saya warga dki,1
319,Kalau saya warga DKI maka saya akan ikut pesan Rasulullah SAW untuk menyerahkan segala sesuatu pada ahlinya. #pilkadadki2017 cc @PartaiSocm,pesan,Agus-Sylvi,0.0,ikut,-3.0,"[0.0161, 0.0161, 0.9677]",ikut pesan rasulullah,1
320,Kalau Ahok lawannya Djarot aku mungkin pilih Djarot karena memang Ahok perlu belajar lebih baik mengenai humas dan diplomasi #PilkadaDKI201,djarot,Ahok-Djarot,0.4602,"pilih,lawan",-1.0,"[0.0385, 0.1923, 0.7692]",nya djarot aku,2
320,Kalau Ahok lawannya Djarot aku mungkin pilih Djarot karena memang Ahok perlu belajar lebih baik mengenai humas dan diplomasi #PilkadaDKI201,lawan,Ahok-Djarot,0.4602,pilih,-2.0,"[0.0238, 0.0238, 0.9524]",ahok lawan nya,1
320,Kalau Ahok lawannya Djarot aku mungkin pilih Djarot karena memang Ahok perlu belajar lebih baik mengenai humas dan diplomasi #PilkadaDKI201,ahok,Ahok-Djarot,0.4602,"pilih,perlu",0.0,"[0.0, 1.0, 0.0]",kalau ahok lawan,2
320,Kalau Ahok lawannya Djarot aku mungkin pilih Djarot karena memang Ahok perlu belajar lebih baik mengenai humas dan diplomasi #PilkadaDKI201,humas,Anies-Sandi,0.3362,belajar,3.0,"[0.9677, 0.0161, 0.0161]",mengenai humas dan,1
321,#Apakah ini hoaks Ingat Muktamar NU Sudah Wajibkan Nahdliyin Pilih Pemimpin Muslim #PilkadaDKI2017,nu,Agus-Sylvi,0.0,ingat,2.0,"[0.9524, 0.0238, 0.0238]",muktamar nu sudah,1
321,#Apakah ini hoaks Ingat Muktamar NU Sudah Wajibkan Nahdliyin Pilih Pemimpin Muslim #PilkadaDKI2017,pemimpin,Agus-Sylvi,0.0,pilih,-2.0,"[0.0238, 0.0238, 0.9524]",pilih pemimpin muslim,1
321,#Apakah ini hoaks Ingat Muktamar NU Sudah Wajibkan Nahdliyin Pilih Pemimpin Muslim #PilkadaDKI2017,#pilkadadki2017,Agus-Sylvi,0.0,pilih,-2.0,"[0.0238, 0.0238, 0.9524]",muslim #pilkadadki2017,1
321,#Apakah ini hoaks Ingat Muktamar NU Sudah Wajibkan Nahdliyin Pilih Pemimpin Muslim #PilkadaDKI2017,muktamar,Agus-Sylvi,0.0,ingat,2.0,"[0.9524, 0.0238, 0.0238]",ingat muktamar nu,1
322,Jangan biarkan ini terjadi!! #Gue2 #BaDjaUntukJakarta #pilkadadki2017,#gue2,Agus-Sylvi,0.0,terjadi,-3.0,"[0.0161, 0.0161, 0.9677]",! #gue2 #badjauntukjakarta,1
323,#Djarot Beberkan Kronologi Pengusiran Dirinya Setelah Sholat Jumat http://bit.ly/2pgp5M1 #AhokDjarot #PilkadaDki2017,sholat,Agus-Sylvi,0.0,kronologi,-1.0,"[0.0385, 0.1923, 0.7692]",setelah sholat jumat,1
323,#Djarot Beberkan Kronologi Pengusiran Dirinya Setelah Sholat Jumat http://bit.ly/2pgp5M1 #AhokDjarot #PilkadaDki2017,#pilkadadki2017,Agus-Sylvi,0.0,sholat,5.0,"[0.9804, 0.0098, 0.0098]",#ahokdjarot #pilkadadki2017,1
323,#Djarot Beberkan Kronologi Pengusiran Dirinya Setelah Sholat Jumat http://bit.ly/2pgp5M1 #AhokDjarot #PilkadaDki2017,diri,Agus-Sylvi,0.0,kronologi,-1.0,"[0.0385, 0.1923, 0.7692]",pengusiran diri nya,1
323,#Djarot Beberkan Kronologi Pengusiran Dirinya Setelah Sholat Jumat http://bit.ly/2pgp5M1 #AhokDjarot #PilkadaDki2017,pengusiran,Agus-Sylvi,0.0,kronologi,-1.0,"[0.0385, 0.1923, 0.7692]",kronologi pengusiran diri,1
323,#Djarot Beberkan Kronologi Pengusiran Dirinya Setelah Sholat Jumat http://bit.ly/2pgp5M1 #AhokDjarot #PilkadaDki2017,jumat,Agus-Sylvi,0.0,sholat,5.0,"[0.9804, 0.0098, 0.0098]",sholat jumat http://bit.ly/2pgp5m1,1
324,Hanya iblis yang ingin menghalang-halangi manusia yang mau beribadah di masjid. Tetap semangat ya pak Djarot...!! #garagaraPILKADA #pilkadaD,pak,Ahok-Djarot,0.4602,semangat,4.0,"[0.9756, 0.0122, 0.0122]",ya pak djarot,1
324,Hanya iblis yang ingin menghalang-halangi manusia yang mau beribadah di masjid. Tetap semangat ya pak Djarot...!! #garagaraPILKADA #pilkadaD,djarot,Ahok-Djarot,0.4602,pak,1.5,"[0.8955, 0.0746, 0.0299]",pak djarot .,0
325,Dilarang Pilih Cagub Nonmuslim? Habib: Pilih Djarot! #PilkadaDKI2017,djarot,Ahok-Djarot,0.4602,pilih,-2.0,"[0.0238, 0.0238, 0.9524]",pilih djarot !,1
327,bagi2 sembako gratis tim @basuki_btp itu melanggar Pasal 73 Ayat 1 UU No.10 Thn 2016 #pilkadadki2017,pasal,Agus-Sylvi,0.0,melanggar,-5.0,"[0.0098, 0.0098, 0.9804]",melanggar pasal 73,1
327,bagi2 sembako gratis tim @basuki_btp itu melanggar Pasal 73 Ayat 1 UU No.10 Thn 2016 #pilkadadki2017,sembako,Agus-Sylvi,0.0,melanggar,-5.0,"[0.0098, 0.0098, 0.9804]",bagi2 sembako gratis,1
327,bagi2 sembako gratis tim @basuki_btp itu melanggar Pasal 73 Ayat 1 UU No.10 Thn 2016 #pilkadadki2017,ayat,Agus-Sylvi,0.0,pasal,-4.0,"[0.0122, 0.0122, 0.9756]",73 ayat 1,1
327,bagi2 sembako gratis tim @basuki_btp itu melanggar Pasal 73 Ayat 1 UU No.10 Thn 2016 #pilkadadki2017,uu,Agus-Sylvi,0.0,pasal,-4.0,"[0.0122, 0.0122, 0.9756]",1 uu no.10,1
327,bagi2 sembako gratis tim @basuki_btp itu melanggar Pasal 73 Ayat 1 UU No.10 Thn 2016 #pilkadadki2017,#pilkadadki2017,Agus-Sylvi,0.0,pasal,-4.0,"[0.0122, 0.0122, 0.9756]",2016 #pilkadadki2017,1
327,bagi2 sembako gratis tim @basuki_btp itu melanggar Pasal 73 Ayat 1 UU No.10 Thn 2016 #pilkadadki2017,@basuki_btp,Agus-Sylvi,0.0,tim,-4.0,"[0.0122, 0.0122, 0.9756]",tim @basuki_btp itu,1
328,MUI Sesalkan Pemberian Gelar Sunan untuk Ahok http://dlvr.it/NtX57V #Nasional #MUI #PilkadaDKI2017,gelar,Agus-Sylvi,0.0,pemberian,2.0,"[0.9524, 0.0238, 0.0238]",pemberian gelar sunan,1
328,MUI Sesalkan Pemberian Gelar Sunan untuk Ahok http://dlvr.it/NtX57V #Nasional #MUI #PilkadaDKI2017,sunan,Agus-Sylvi,0.0,gelar,2.0,"[0.9524, 0.0238, 0.0238]",gelar sunan untuk,1
328,MUI Sesalkan Pemberian Gelar Sunan untuk Ahok http://dlvr.it/NtX57V #Nasional #MUI #PilkadaDKI2017,ahok,Ahok-Djarot,0.4602,pemberian,2.0,"[0.9524, 0.0238, 0.0238]",untuk ahok http://dlvr.it/ntx57v,1
329,kemungkinan yang saya lihat #Ahok kalah di #pilkadadki2017 lebih besar daripada menang.,#ahok,Ahok-Djarot,0.4602,lihat,3.0,"[0.9677, 0.0161, 0.0161]",lihat #ahok kalah,1
329,kemungkinan yang saya lihat #Ahok kalah di #pilkadadki2017 lebih besar daripada menang.,#pilkadadki2017,Agus-Sylvi,0.0,kalah,-4.0,"[0.0122, 0.0122, 0.9756]",di #pilkadadki2017 lebih,1
329,kemungkinan yang saya lihat #Ahok kalah di #pilkadadki2017 lebih besar daripada menang.,kemungkinan,Agus-Sylvi,0.0,kalah,-4.0,"[0.0122, 0.0122, 0.9756]",kemungkinan yang,1
332,http://youtu.be/NkMX90Am3aY Virall.bocah ini injak2 baju kotak2 karena merasa kecewa #WINGSTourInJakarta #pilkadadki2017 #FreeAhok,kotak2,Agus-Sylvi,0.0,baju,2.0,"[0.9524, 0.0238, 0.0238]",baju kotak2 karena,1
333,Turun pangkat saja @ahok Jakarta tidak butuh penista agama seperti kamu iya kamu,@ahok,Ahok-Djarot,0.4602,turun,-1.0,"[0.0385, 0.1923, 0.7692]",saja @ahok jakarta,1
333,Turun pangkat saja @ahok Jakarta tidak butuh penista agama seperti kamu iya kamu,pangkat,Agus-Sylvi,0.0,turun,-1.0,"[0.0385, 0.1923, 0.7692]",turun pangkat saja,1
333,Turun pangkat saja @ahok Jakarta tidak butuh penista agama seperti kamu iya kamu,penista,Agus-Sylvi,0.0,butuh,5.0,"[0.9804, 0.0098, 0.0098]",butuh penista agama,1
334,Mulut #ahokers semakin jorok itu pertanda suara Anies semakin kuat di #pilkadaDKI2017 #YangBikinBerantem,mulut,Agus-Sylvi,0.0,jorok,-5.0,"[0.0098, 0.0098, 0.9804]",mulut #ahokers,1
334,Mulut #ahokers semakin jorok itu pertanda suara Anies semakin kuat di #pilkadaDKI2017 #YangBikinBerantem,#ahokers,Agus-Sylvi,0.0,mulut,-1.0,"[0.0385, 0.1923, 0.7692]",mulut #ahokers semakin,1
334,Mulut #ahokers semakin jorok itu pertanda suara Anies semakin kuat di #pilkadaDKI2017 #YangBikinBerantem,#pilkadadki2017,Agus-Sylvi,0.0,kuat,2.0,"[0.9524, 0.0238, 0.0238]",di #pilkadadki2017 #yangbikinberantem,1
334,Mulut #ahokers semakin jorok itu pertanda suara Anies semakin kuat di #pilkadaDKI2017 #YangBikinBerantem,pertanda,Agus-Sylvi,0.0,jorok,-5.0,"[0.0098, 0.0098, 0.9804]",itu pertanda suara,1
334,Mulut #ahokers semakin jorok itu pertanda suara Anies semakin kuat di #pilkadaDKI2017 #YangBikinBerantem,anies,Anies-Sandi,0.5368,pertanda,4.0,"[0.9756, 0.0122, 0.0122]",suara anies semakin,1
334,Mulut #ahokers semakin jorok itu pertanda suara Anies semakin kuat di #pilkadaDKI2017 #YangBikinBerantem,suara,Anies-Sandi,0.5368,pertanda,4.0,"[0.9756, 0.0122, 0.0122]",pertanda suara anies,1
335,Jika PKB dukung #AhokPenistaAgama di #PilkadaDKI2017 putaran ke2 maka siap-siap saja ditinggalkan pemilih umat Islam di pemilu 2019.,islam,Agus-Sylvi,0.0,umat,3.0,"[0.9677, 0.0161, 0.0161]",umat islam di,1
335,Jika PKB dukung #AhokPenistaAgama di #PilkadaDKI2017 putaran ke2 maka siap-siap saja ditinggalkan pemilih umat Islam di pemilu 2019.,#ahokpenistaagama,Agus-Sylvi,0.0,dukung,4.0,"[0.9756, 0.0122, 0.0122]",dukung #ahokpenistaagama di,1
335,Jika PKB dukung #AhokPenistaAgama di #PilkadaDKI2017 putaran ke2 maka siap-siap saja ditinggalkan pemilih umat Islam di pemilu 2019.,pkb,Agus-Sylvi,0.0,dukung,4.0,"[0.9756, 0.0122, 0.0122]",jika pkb dukung,1
335,Jika PKB dukung #AhokPenistaAgama di #PilkadaDKI2017 putaran ke2 maka siap-siap saja ditinggalkan pemilih umat Islam di pemilu 2019.,#pilkadadki2017,Agus-Sylvi,0.0,dukung,4.0,"[0.9756, 0.0122, 0.0122]",di #pilkadadki2017 putaran,1
337,Sedihnya hari ini Indonesia hanya sebatas Jakarta Bhinneka hanya sebatas soal Ahok semata #SaveJakarta #SaveNKRI #1000lilin #AhokDjarot,hari,Agus-Sylvi,0.0,sedih,-5.0,"[0.0098, 0.0098, 0.9804]",nya hari ini,1
338,Pak Djarot menangis @addiems pimpin #NyanyianUntukAhok. Ada apa ya? Cek http://goo.gl/7iUqa0 #AhokDjarot #BalaiKota #VisuallyYours,@addiems,Agus-Sylvi,0.0,menangis,-5.0,"[0.0098, 0.0098, 0.9804]",menangis @addiems pimpin,1
338,Pak Djarot menangis @addiems pimpin #NyanyianUntukAhok. Ada apa ya? Cek http://goo.gl/7iUqa0 #AhokDjarot #BalaiKota #VisuallyYours,cek,Agus-Sylvi,0.0,ada,4.0,"[0.9756, 0.0122, 0.0122]",? cek http://goo.gl/7iuqa0,1
338,Pak Djarot menangis @addiems pimpin #NyanyianUntukAhok. Ada apa ya? Cek http://goo.gl/7iUqa0 #AhokDjarot #BalaiKota #VisuallyYours,#balaikota,Agus-Sylvi,0.0,cek,-4.0,"[0.0122, 0.0122, 0.9756]",#ahokdjarot #balaikota #visuallyyours,1
338,Pak Djarot menangis @addiems pimpin #NyanyianUntukAhok. Ada apa ya? Cek http://goo.gl/7iUqa0 #AhokDjarot #BalaiKota #VisuallyYours,pak,Ahok-Djarot,0.4602,menangis,-5.0,"[0.0098, 0.0098, 0.9804]",pak djarot,1
338,Pak Djarot menangis @addiems pimpin #NyanyianUntukAhok. Ada apa ya? Cek http://goo.gl/7iUqa0 #AhokDjarot #BalaiKota #VisuallyYours,djarot,Ahok-Djarot,0.4602,pak,-1.2,"[0.0345, 0.1379, 0.8276]",pak djarot menangis,0
338,Pak Djarot menangis @addiems pimpin #NyanyianUntukAhok. Ada apa ya? Cek http://goo.gl/7iUqa0 #AhokDjarot #BalaiKota #VisuallyYours,#ahokdjarot,Agus-Sylvi,0.0,cek,-4.0,"[0.0122, 0.0122, 0.9756]",http://goo.gl/7iuqa0 #ahokdjarot #balaikota,1
339,Kami sangat rasa kehilangan bapak ahok #ahok #ahokdjarot #teman #temanahokfair #temanahok https://www.instagram.com/p/BT8dsSfhP3L/,#ahok,Ahok-Djarot,0.4602,kehilangan,-4.0,"[0.0122, 0.0122, 0.9756]",ahok #ahok #ahokdjarot,1
339,Kami sangat rasa kehilangan bapak ahok #ahok #ahokdjarot #teman #temanahokfair #temanahok https://www.instagram.com/p/BT8dsSfhP3L/,kehilangan,Agus-Sylvi,0.0,rasa,-2.0,"[0.0238, 0.0238, 0.9524]",rasa kehilangan bapak,1
339,Kami sangat rasa kehilangan bapak ahok #ahok #ahokdjarot #teman #temanahokfair #temanahok https://www.instagram.com/p/BT8dsSfhP3L/,bapak,Ahok-Djarot,0.4602,kehilangan,-4.0,"[0.0122, 0.0122, 0.9756]",kehilangan bapak ahok,1
340,Ohh jadi mereka itu tertib karena #AhokDjarot ya terus ada gub baru mereka tidak tertib lagi,gub,Agus-Sylvi,0.0,tertib,4.0,"[0.9756, 0.0122, 0.0122]",ada gub baru,1
340,Ohh jadi mereka itu tertib karena #AhokDjarot ya terus ada gub baru mereka tidak tertib lagi,#ahokdjarot,Agus-Sylvi,0.0,ada,-4.0,"[0.0122, 0.0122, 0.9756]",karena #ahokdjarot ya,1
342,Lihat raut wajah bpk Djarot bikin miris. Sabar & kuatkan @AhokDjarot @basuki_btp #IndonesiaBerkabung #AhokDjarot,raut,Agus-Sylvi,0.0,lihat,3.0,"[0.9677, 0.0161, 0.0161]",lihat raut wajah,1
342,Lihat raut wajah bpk Djarot bikin miris. Sabar & kuatkan @AhokDjarot @basuki_btp #IndonesiaBerkabung #AhokDjarot,@ahokdjarot,Agus-Sylvi,0.0,sabar,5.0,"[0.9804, 0.0098, 0.0098]",kuatkan @ahokdjarot @basuki_btp,1
342,Lihat raut wajah bpk Djarot bikin miris. Sabar & kuatkan @AhokDjarot @basuki_btp #IndonesiaBerkabung #AhokDjarot,kuatkan,Agus-Sylvi,0.0,sabar,5.0,"[0.9804, 0.0098, 0.0098]",& kuatkan @ahokdjarot,1
342,Lihat raut wajah bpk Djarot bikin miris. Sabar & kuatkan @AhokDjarot @basuki_btp #IndonesiaBerkabung #AhokDjarot,#indonesiaberkabung,Agus-Sylvi,0.0,sabar,5.0,"[0.9804, 0.0098, 0.0098]",@basuki_btp #indonesiaberkabung #ahokdjarot,1
342,Lihat raut wajah bpk Djarot bikin miris. Sabar & kuatkan @AhokDjarot @basuki_btp #IndonesiaBerkabung #AhokDjarot,@basuki_btp,Agus-Sylvi,0.0,sabar,5.0,"[0.9804, 0.0098, 0.0098]",@ahokdjarot @basuki_btp #indonesiaberkabung,1
343,"Remuk negara nyata dalam ""pembohongan"". Sangat nyata.... masih belum terasa? Sejak dulu dan saat ini. Mulai Pakai OTAK. #Ahok #AhokDjarot",negara,Agus-Sylvi,0.0,remuk,-4.0,"[0.0122, 0.0122, 0.9756]",remuk negara nyata,1
343,"Remuk negara nyata dalam ""pembohongan"". Sangat nyata.... masih belum terasa? Sejak dulu dan saat ini. Mulai Pakai OTAK. #Ahok #AhokDjarot",saat,Anies-Sandi,0.317,dulu,3.0,"[0.9677, 0.0161, 0.0161]",dan saat ini,0
343,"Remuk negara nyata dalam ""pembohongan"". Sangat nyata.... masih belum terasa? Sejak dulu dan saat ini. Mulai Pakai OTAK. #Ahok #AhokDjarot",pakai,Agus-Sylvi,0.0,mulai,1.0,"[0.7692, 0.1923, 0.0385]",mulai pakai otak,1
343,"Remuk negara nyata dalam ""pembohongan"". Sangat nyata.... masih belum terasa? Sejak dulu dan saat ini. Mulai Pakai OTAK. #Ahok #AhokDjarot",pembohongan,Agus-Sylvi,0.0,remuk,-4.0,"[0.0122, 0.0122, 0.9756]",""" pembohongan """,1
344,Orang2 tidak tahu diri.Ikut pakai sarana umum tapi hina gubernurnya sendiri! #riphukum #RIPJusticeInIndonesia #AhokDjarot #AhokIsHope,gubernur,Anies-Sandi,0.317,hina,-5.0,"[0.0098, 0.0098, 0.9804]",hina gubernur nya,1
344,Orang2 tidak tahu diri.Ikut pakai sarana umum tapi hina gubernurnya sendiri! #riphukum #RIPJusticeInIndonesia #AhokDjarot #AhokIsHope,orang2,Agus-Sylvi,0.0,tahu,-4.0,"[0.0122, 0.0122, 0.9756]",orang2 tidak,1
345,Remuk hatiku lihat Beliau #riphukum #RIPJusticeInIndonesia #freeahok #AhokDjarot #Ahok #AhokIsHope,#riphukum,Agus-Sylvi,0.0,lihat,3.0,"[0.9677, 0.0161, 0.0161]",beliau #riphukum #ripjusticeinindonesia,1
345,Remuk hatiku lihat Beliau #riphukum #RIPJusticeInIndonesia #freeahok #AhokDjarot #Ahok #AhokIsHope,hatiku,Agus-Sylvi,0.0,remuk,-4.0,"[0.0122, 0.0122, 0.9756]",remuk hatiku lihat,1
345,Remuk hatiku lihat Beliau #riphukum #RIPJusticeInIndonesia #freeahok #AhokDjarot #Ahok #AhokIsHope,remuk,Agus-Sylvi,0.0,lihat,3.0,"[0.9677, 0.0161, 0.0161]",remuk hatiku,1
346,Ya beginilah politik Indonesia jaman sekarang.. Menyedihkan!! #riphukum #RIPJusticeInIndonesia #freeahok #AhokDjarot #Ahok #AhokIsHope,indonesia,Agus-Sylvi,0.0,politik,-1.0,"[0.0385, 0.1923, 0.7692]",politik indonesia jaman,1
346,Ya beginilah politik Indonesia jaman sekarang.. Menyedihkan!! #riphukum #RIPJusticeInIndonesia #freeahok #AhokDjarot #Ahok #AhokIsHope,sekarang,Agus-Sylvi,0.0,jaman,-2.0,"[0.0238, 0.0238, 0.9524]",jaman sekarang .,1
347,Mental Tempe jadi benci Hukum Indonesa mental BadJa terus berjuang. #indonesia #indonesiasatu #pancasila #AhokDjarot #AhokIsHope #Ahok,benci,Agus-Sylvi,0.0,jadi,1.0,"[0.7692, 0.1923, 0.0385]",jadi benci hukum,1
347,Mental Tempe jadi benci Hukum Indonesa mental BadJa terus berjuang. #indonesia #indonesiasatu #pancasila #AhokDjarot #AhokIsHope #Ahok,mental,Agus-Sylvi,0.0,jadi,1.0,"[0.7692, 0.1923, 0.0385]",mental tempe,1
347,Mental Tempe jadi benci Hukum Indonesa mental BadJa terus berjuang. #indonesia #indonesiasatu #pancasila #AhokDjarot #AhokIsHope #Ahok,hukum,Agus-Sylvi,0.0,benci,4.0,"[0.9756, 0.0122, 0.0122]",benci hukum indonesa,1
347,Mental Tempe jadi benci Hukum Indonesa mental BadJa terus berjuang. #indonesia #indonesiasatu #pancasila #AhokDjarot #AhokIsHope #Ahok,indonesa,Agus-Sylvi,0.0,hukum,3.0,"[0.9677, 0.0161, 0.0161]",hukum indonesa mental,1
348,Kematian hukum kebenaran di Indonesia #saveahok #ripjusticeindonesia #ahokdjarot #RIPJUSTICEINDONESIA #tegakkankebenaran,kebenaran,Agus-Sylvi,0.0,hukum,3.0,"[0.9677, 0.0161, 0.0161]",hukum kebenaran di,1
348,Kematian hukum kebenaran di Indonesia #saveahok #ripjusticeindonesia #ahokdjarot #RIPJUSTICEINDONESIA #tegakkankebenaran,#tegakkankebenaran,Agus-Sylvi,0.0,kematian,-5.0,"[0.0098, 0.0098, 0.9804]",#ripjusticeindonesia #tegakkankebenaran,1
348,Kematian hukum kebenaran di Indonesia #saveahok #ripjusticeindonesia #ahokdjarot #RIPJUSTICEINDONESIA #tegakkankebenaran,indonesia,Agus-Sylvi,0.0,kematian,-5.0,"[0.0098, 0.0098, 0.9804]",di indonesia #saveahok,1
348,Kematian hukum kebenaran di Indonesia #saveahok #ripjusticeindonesia #ahokdjarot #RIPJUSTICEINDONESIA #tegakkankebenaran,#saveahok,Agus-Sylvi,0.0,kematian,-5.0,"[0.0098, 0.0098, 0.9804]",indonesia #saveahok #ripjusticeindonesia,1
348,Kematian hukum kebenaran di Indonesia #saveahok #ripjusticeindonesia #ahokdjarot #RIPJUSTICEINDONESIA #tegakkankebenaran,hukum,Agus-Sylvi,0.0,kematian,-5.0,"[0.0098, 0.0098, 0.9804]",kematian hukum kebenaran,1
349,Ada tangis sedih Pak Djarot pd #ParadeNyanyianUntukAhok yg dipimpin @addiems di Balai Kota. Cek http://goo.gl/7iUqa0 #AhokDjarot,tangis,Agus-Sylvi,0.0,ada,4.0,"[0.9756, 0.0122, 0.0122]",ada tangis sedih,1
349,Ada tangis sedih Pak Djarot pd #ParadeNyanyianUntukAhok yg dipimpin @addiems di Balai Kota. Cek http://goo.gl/7iUqa0 #AhokDjarot,#ahokdjarot,Agus-Sylvi,0.0,cek,-4.0,"[0.0122, 0.0122, 0.9756]",http://goo.gl/7iuqa0 #ahokdjarot,1
349,Ada tangis sedih Pak Djarot pd #ParadeNyanyianUntukAhok yg dipimpin @addiems di Balai Kota. Cek http://goo.gl/7iUqa0 #AhokDjarot,djarot,Ahok-Djarot,0.4602,pak,-4.2,"[0.0116, 0.0116, 0.9767]",pak djarot pd,0
349,Ada tangis sedih Pak Djarot pd #ParadeNyanyianUntukAhok yg dipimpin @addiems di Balai Kota. Cek http://goo.gl/7iUqa0 #AhokDjarot,pak,Ahok-Djarot,0.4602,tangis,-5.0,"[0.0098, 0.0098, 0.9804]",sedih pak djarot,1
349,Ada tangis sedih Pak Djarot pd #ParadeNyanyianUntukAhok yg dipimpin @addiems di Balai Kota. Cek http://goo.gl/7iUqa0 #AhokDjarot,kota,Agus-Sylvi,0.0,balai,-3.0,"[0.0161, 0.0161, 0.9677]",balai kota .,1
349,Ada tangis sedih Pak Djarot pd #ParadeNyanyianUntukAhok yg dipimpin @addiems di Balai Kota. Cek http://goo.gl/7iUqa0 #AhokDjarot,sedih,Agus-Sylvi,0.0,tangis,-5.0,"[0.0098, 0.0098, 0.9804]",tangis sedih pak,1
349,Ada tangis sedih Pak Djarot pd #ParadeNyanyianUntukAhok yg dipimpin @addiems di Balai Kota. Cek http://goo.gl/7iUqa0 #AhokDjarot,pd,Ahok-Djarot,0.4602,pak,-4.2,"[0.0116, 0.0116, 0.9767]",djarot pd #paradenyanyianuntukahok,0
349,Ada tangis sedih Pak Djarot pd #ParadeNyanyianUntukAhok yg dipimpin @addiems di Balai Kota. Cek http://goo.gl/7iUqa0 #AhokDjarot,#paradenyanyianuntukahok,Agus-Sylvi,0.0,pak,-4.2,"[0.0116, 0.0116, 0.9767]",pd #paradenyanyianuntukahok yg,0
350,Lebih mulia buruh di Sidoarjo dari pada buruh yang demo dan bakar2 karangan bunga pemberian masyarakat untuk pak #AhokDjarot,pemberian,Agus-Sylvi,0.0,karangan,-4.0,"[0.0122, 0.0122, 0.9756]",bunga pemberian masyarakat,1
350,Lebih mulia buruh di Sidoarjo dari pada buruh yang demo dan bakar2 karangan bunga pemberian masyarakat untuk pak #AhokDjarot,masyarakat,Agus-Sylvi,0.0,pemberian,2.0,"[0.9524, 0.0238, 0.0238]",pemberian masyarakat untuk,1
